/opt/miniconda3/envs/handout/lib/python3.12/site-packages/torch/nn/utils/weight_norm.py:144: FutureWarning: `torch.nn.utils.weight_norm` is deprecated in favor of `torch.nn.utils.parametrizations.weight_norm`.
  WeightNorm.apply(module, name, dim)

============================================================
Epoch 1/5
============================================================
Training:
  [Epoch 3, Batch 540/1337] Loss: 0.093155, R2: 0.9669
  [Epoch 3, Batch 550/1337] Loss: 0.110099, R2: 0.9520
  [Epoch 3, Batch 560/1337] Loss: 0.128970, R2: 0.9482
  [Epoch 3, Batch 570/1337] Loss: 0.058044, R2: 0.9686
  [Epoch 3, Batch 580/1337] Loss: 0.142143, R2: 0.9494
  [Epoch 3, Batch 590/1337] Loss: 0.099501, R2: 0.9613
  [Epoch 3, Batch 600/1337] Loss: 0.068879, R2: 0.9534
  [Epoch 3, Batch 610/1337] Loss: 0.108514, R2: 0.9545
  [Epoch 3, Batch 620/1337] Loss: 0.140327, R2: 0.9355
  [Epoch 3, Batch 630/1337] Loss: 0.077764, R2: 0.9462
  [Epoch 3, Batch 640/1337] Loss: 0.070507, R2: 0.9721
  [Epoch 3, Batch 650/1337] Loss: 0.116016, R2: 0.9389
  [Epoch 3, Batch 660/1337] Loss: 0.094763, R2: 0.9694
  [Epoch 3, Batch 670/1337] Loss: 0.122678, R2: 0.9343
  [Epoch 3, Batch 680/1337] Loss: 0.133105, R2: 0.9670
  [Epoch 3, Batch 690/1337] Loss: 0.083456, R2: 0.9347
  [Epoch 3, Batch 700/1337] Loss: 0.255834, R2: 0.8855
  [Epoch 3, Batch 710/1337] Loss: 0.160065, R2: 0.9364
  [Epoch 3, Batch 720/1337] Loss: 0.122877, R2: 0.9466
  [Epoch 3, Batch 730/1337] Loss: 0.109548, R2: 0.9575
  [Epoch 3, Batch 740/1337] Loss: 0.101155, R2: 0.9673
  [Epoch 3, Batch 750/1337] Loss: 0.086149, R2: 0.9510
  [Epoch 3, Batch 760/1337] Loss: 0.114755, R2: 0.9546
  [Epoch 3, Batch 770/1337] Loss: 0.083880, R2: 0.9721
  [Epoch 3, Batch 780/1337] Loss: 0.083937, R2: 0.9609
  [Epoch 3, Batch 790/1337] Loss: 0.102829, R2: 0.9632
  [Epoch 3, Batch 800/1337] Loss: 0.108440, R2: 0.9618
  [Epoch 3, Batch 810/1337] Loss: 0.093897, R2: 0.9467
  [Epoch 3, Batch 820/1337] Loss: 0.097067, R2: 0.9476
  [Epoch 3, Batch 830/1337] Loss: 0.100908, R2: 0.9682
  [Epoch 3, Batch 840/1337] Loss: 0.088640, R2: 0.9623
  [Epoch 3, Batch 850/1337] Loss: 0.075849, R2: 0.9630
  [Epoch 3, Batch 860/1337] Loss: 0.095979, R2: 0.9541
  [Epoch 3, Batch 870/1337] Loss: 0.086320, R2: 0.9713
  [Epoch 3, Batch 880/1337] Loss: 0.090424, R2: 0.9728
  [Epoch 3, Batch 890/1337] Loss: 0.095601, R2: 0.9729
  [Epoch 3, Batch 900/1337] Loss: 0.087135, R2: 0.9721
  [Epoch 3, Batch 910/1337] Loss: 0.090630, R2: 0.9625
  [Epoch 3, Batch 920/1337] Loss: 0.109341, R2: 0.9544
  [Epoch 3, Batch 930/1337] Loss: 0.066707, R2: 0.9666
  [Epoch 3, Batch 940/1337] Loss: 0.113483, R2: 0.9642
  [Epoch 3, Batch 950/1337] Loss: 0.084046, R2: 0.9713
  [Epoch 3, Batch 960/1337] Loss: 0.066363, R2: 0.9742
  [Epoch 3, Batch 970/1337] Loss: 0.131050, R2: 0.9404
  [Epoch 3, Batch 980/1337] Loss: 0.095658, R2: 0.9534
  [Epoch 3, Batch 990/1337] Loss: 0.084733, R2: 0.9319
  [Epoch 3, Batch 1000/1337] Loss: 0.098906, R2: 0.9661
  [Epoch 3, Batch 1010/1337] Loss: 0.112039, R2: 0.9633
  [Epoch 3, Batch 1020/1337] Loss: 0.090667, R2: 0.9630
  [Epoch 3, Batch 1030/1337] Loss: 0.079104, R2: 0.9695
  [Epoch 3, Batch 1040/1337] Loss: 0.091083, R2: 0.9618
  [Epoch 3, Batch 1050/1337] Loss: 0.103527, R2: 0.9706
  [Epoch 3, Batch 1060/1337] Loss: 0.156722, R2: 0.9489
  [Epoch 3, Batch 1070/1337] Loss: 0.137629, R2: 0.9544
  [Epoch 3, Batch 1080/1337] Loss: 0.122050, R2: 0.9473
  [Epoch 3, Batch 1090/1337] Loss: 0.092582, R2: 0.9640
  [Epoch 3, Batch 1100/1337] Loss: 0.129898, R2: 0.9663
  [Epoch 3, Batch 1110/1337] Loss: 0.109016, R2: 0.9649
  [Epoch 3, Batch 1120/1337] Loss: 0.085454, R2: 0.9691
  [Epoch 3, Batch 1130/1337] Loss: 0.106585, R2: 0.9516
  [Epoch 3, Batch 1140/1337] Loss: 0.071158, R2: 0.9564
  [Epoch 3, Batch 1150/1337] Loss: 0.063697, R2: 0.9692
  [Epoch 3, Batch 1160/1337] Loss: 0.097412, R2: 0.9682
  [Epoch 3, Batch 1170/1337] Loss: 0.115638, R2: 0.9418
  [Epoch 3, Batch 1180/1337] Loss: 0.084743, R2: 0.9600
  [Epoch 3, Batch 1190/1337] Loss: 0.079557, R2: 0.9721
  [Epoch 3, Batch 1200/1337] Loss: 0.098074, R2: 0.9706
  [Epoch 3, Batch 1210/1337] Loss: 0.109456, R2: 0.9632
  [Epoch 3, Batch 1220/1337] Loss: 0.075286, R2: 0.9672
  [Epoch 3, Batch 1230/1337] Loss: 0.094830, R2: 0.9692
  [Epoch 3, Batch 1240/1337] Loss: 0.092441, R2: 0.9676
  [Epoch 3, Batch 1250/1337] Loss: 0.128872, R2: 0.9371
  [Epoch 3, Batch 1260/1337] Loss: 0.083768, R2: 0.9646
  [Epoch 3, Batch 1270/1337] Loss: 0.081641, R2: 0.9643
  [Epoch 3, Batch 1280/1337] Loss: 0.064384, R2: 0.9691
  [Epoch 3, Batch 1290/1337] Loss: 0.073806, R2: 0.9749
  [Epoch 3, Batch 1300/1337] Loss: 0.078444, R2: 0.9725
  [Epoch 3, Batch 1310/1337] Loss: 0.112710, R2: 0.9448
  [Epoch 3, Batch 1320/1337] Loss: 0.103478, R2: 0.9764
  [Epoch 3, Batch 1330/1337] Loss: 0.058993, R2: 0.9734

Validation:
  [Val Batch 10/160] Loss: 0.029069, R2: 0.8100
  [Val Batch 20/160] Loss: 0.797224, R2: 0.0958
  [Val Batch 30/160] Loss: 0.019753, R2: 0.8687
  [Val Batch 40/160] Loss: 0.011231, R2: -90.4380
  [Val Batch 50/160] Loss: 0.006629, R2: 0.8173
  [Val Batch 60/160] Loss: 0.152018, R2: 0.0159
  [Val Batch 70/160] Loss: 0.030369, R2: 0.8894
  [Val Batch 80/160] Loss: 0.287195, R2: 0.5781
  [Val Batch 90/160] Loss: 0.284504, R2: -18.6719
  [Val Batch 100/160] Loss: 0.035214, R2: -7.6258
  [Val Batch 110/160] Loss: 0.002497, R2: -0.5670
  [Val Batch 120/160] Loss: 0.229295, R2: 0.5206
  [Val Batch 130/160] Loss: 0.275751, R2: -0.9308
  [Val Batch 140/160] Loss: 0.719248, R2: -0.2608
  [Val Batch 150/160] Loss: 0.116736, R2: -48.7959
  [Val Batch 160/160] Loss: 0.019806, R2: -175.0333
